"filename", "language", "JavaScript", "Markdown", "SCSS", "TypeScript", "JSON", "XML", "CSS", "vue", "HTML", "JSON with Comments", "comment", "blank", "total"
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\forward-each.d0857f96.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\forward-merge.73273fff.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\icon-c2c.6e2af86f.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 1, 37
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\icon-close.90eb4be2.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\image-dark.44be7480.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\image-light.ef346b4b.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\input-close.0b5e85b2.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\left-arrow.be72449a.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\minus.887a634f.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\msg-audio.ac2cd1c9.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\msg-copy.8d896bef.svg", "XML", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\msg-del.05341954.svg", "XML", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 1, 34
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\msg-forward.1907b7f9.svg", "XML", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\msg-quote.550cd8cb.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\msg-revoke.39595cc0.svg", "XML", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 1, 30
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\multiple-select.d38619b0.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\mute.81a6d6d5.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\plus.f3b9aa49.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\radio.168a4b70.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\right-arrow.0c0041ad.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\right-icon.b206bd3e.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\search-default.4e6b7fca.svg", "XML", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 1, 53
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\search-more.751b65f1.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\search.980f6827.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\selected.1c6e50da.svg", "XML", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 28
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\setting.161bfa16.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\start-group.5f1c641f.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\translate.8c9408be.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\video-dark.0bbf3476.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\video-light.c7253748.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\words-dark.cda35c0a.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\assets\words-light.97e1bc17.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\manifest.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\meetting\meetting.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\aboutUs.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\accountSecurity.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\aihelper.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\meeting.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\meetingSetting.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\message.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\mine.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\myInfo.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\note.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\record.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\mine\remind.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\recommend\meetingshow.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\recommend\recommend.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\pages\search\search.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\src\roomkit\TUIKit\components\TUIChat\index.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\src\roomkit\TUIKit\components\TUIChat\video-play.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\src\roomkit\pages\home.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\src\roomkit\pages\room.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 43
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\src\static\icons\tab\ai.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\src\static\icons\tab\envelope.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\src\static\icons\tab\meeting.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\src\static\icons\tab\note.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\src\static\icons\tab\record.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"e:\mine\项目\huiyi\huiyi\unpackage\cache\wgt\__UNI__4C10ED2\uni-app-view.umd.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 8
"Total", "-", 1483, 169, 4236, 13779, 10599, 2136, 12, 42738, 112, 26, 1699, 6485, 83474
